order_details_id,order_id,order_date,order_time,item_id
5967,2644,2023-02-13,20:22:27,109
5968,2644,2023-02-13,20:22:27,105
5969,2645,2023-02-13,20:26:18,102
5970,2645,2023-02-13,20:26:18,123
5971,2646,2023-02-13,20:29:23,107
5972,2647,2023-02-13,20:45:14,115
5973,2647,2023-02-13,20:45:14,110
5974,2647,2023-02-13,20:45:14,118
5975,2647,2023-02-13,20:45:14,122
5976,2648,2023-02-13,20:48:10,101
5977,2648,2023-02-13,20:48:10,107
5978,2648,2023-02-13,20:48:10,102
5979,2649,2023-02-13,20:52:50,109
5980,2649,2023-02-13,20:52:50,123
5981,2649,2023-02-13,20:52:50,106
5982,2650,2023-02-13,20:55:07,102
5983,2650,2023-02-13,20:55:07,104
5984,2650,2023-02-13,20:55:07,113
5985,2650,2023-02-13,20:55:07,122
5986,2651,2023-02-13,20:59:54,102
5987,2652,2023-02-13,21:00:56,109
5988,2653,2023-02-13,21:03:23,115
5989,2653,2023-02-13,21:03:23,125
5990,2654,2023-02-13,21:05:06,127
5991,2654,2023-02-13,21:05:06,112
5992,2655,2023-02-13,21:34:36,112
5993,2655,2023-02-13,21:34:36,120
5994,2655,2023-02-13,21:34:36,114
5995,2655,2023-02-13,21:34:36,132
5996,2656,2023-02-13,21:36:02,107
5997,2657,2023-02-13,21:46:22,117
5998,2657,2023-02-13,21:46:22,129
5999,2658,2023-02-13,21:59:50,112
6000,2659,2023-02-13,22:00:43,102
6001,2659,2023-02-13,22:00:43,125
6002,2660,2023-02-13,22:02:38,102
6003,2661,2023-02-13,22:09:27,102
6004,2661,2023-02-13,22:09:27,129
6005,2662,2023-02-13,22:22:32,117
6006,2662,2023-02-13,22:22:32,121
6007,2663,2023-02-13,22:24:52,111
6008,2663,2023-02-13,22:24:52,105
6009,2664,2023-02-13,22:38:02,116
6010,2664,2023-02-13,22:38:02,119
6011,2665,2023-02-13,22:41:26,101
6012,2666,2023-02-14,11:48:35,118
6013,2666,2023-02-14,11:48:35,122
6014,2667,2023-02-14,12:10:23,129
6015,2668,2023-02-14,12:22:58,111
6016,2668,2023-02-14,12:22:58,114
6017,2669,2023-02-14,12:42:49,105
6018,2670,2023-02-14,13:13:51,125
6019,2670,2023-02-14,13:13:51,119
6020,2670,2023-02-14,13:13:51,122
6021,2670,2023-02-14,13:13:51,132
6022,2671,2023-02-14,13:17:44,129
6023,2672,2023-02-14,14:05:30,107
6024,2672,2023-02-14,14:05:30,126
6025,2673,2023-02-14,14:07:03,105
6026,2674,2023-02-14,14:15:01,132
6027,2675,2023-02-14,14:41:49,101
6028,2675,2023-02-14,14:41:49,102
6029,2675,2023-02-14,14:41:49,108
6030,2675,2023-02-14,14:41:49,124
6031,2675,2023-02-14,14:41:49,117
6032,2675,2023-02-14,14:41:49,117
6033,2675,2023-02-14,14:41:49,129
6034,2675,2023-02-14,14:41:49,112
6035,2675,2023-02-14,14:41:49,120
6036,2675,2023-02-14,14:41:49,105
6037,2675,2023-02-14,14:41:49,123
6038,2675,2023-02-14,14:41:49,114
6039,2675,2023-02-14,14:41:49,132
6040,2675,2023-02-14,14:41:49,132
6041,2676,2023-02-14,15:17:34,110
6042,2677,2023-02-14,15:27:42,115
6043,2677,2023-02-14,15:27:42,102
6044,2677,2023-02-14,15:27:42,117
6045,2677,2023-02-14,15:27:42,106
6046,2678,2023-02-14,15:47:53,101
6047,2679,2023-02-14,16:01:35,106
6048,2680,2023-02-14,16:10:21,102
6049,2681,2023-02-14,16:39:19,106
6050,2682,2023-02-14,16:40:26,120
6051,2683,2023-02-14,16:56:35,116
6052,2683,2023-02-14,16:56:35,113
6053,2684,2023-02-14,17:02:18,103
6054,2685,2023-02-14,17:15:58,112
6055,2685,2023-02-14,17:15:58,131
6056,2686,2023-02-14,17:23:06,110
6057,2687,2023-02-14,17:31:20,112
6058,2688,2023-02-14,17:43:28,101
6059,2689,2023-02-14,17:48:59,105
6060,2689,2023-02-14,17:48:59,132
6061,2690,2023-02-14,17:49:26,101
6062,2690,2023-02-14,17:49:26,112
6063,2691,2023-02-14,17:52:15,125
6064,2692,2023-02-14,17:55:07,107
6065,2692,2023-02-14,17:55:07,126
6066,2692,2023-02-14,17:55:07,109
6067,2692,2023-02-14,17:55:07,110
6068,2693,2023-02-14,18:01:21,116
6069,2693,2023-02-14,18:01:21,110
6070,2693,2023-02-14,18:01:21,129
6071,2693,2023-02-14,18:01:21,121
6072,2694,2023-02-14,18:10:04,116
6073,2695,2023-02-14,18:15:16,101
6074,2695,2023-02-14,18:15:16,102
6075,2696,2023-02-14,18:32:58,109
6076,2696,2023-02-14,18:32:58,120
6077,2696,2023-02-14,18:32:58,NULL
6078,2697,2023-02-14,18:43:18,109
6079,2697,2023-02-14,18:43:18,129
6080,2697,2023-02-14,18:43:18,121
6081,2697,2023-02-14,18:43:18,122
6082,2698,2023-02-14,18:43:20,104
6083,2698,2023-02-14,18:43:20,130
6084,2699,2023-02-14,18:44:17,125
6085,2699,2023-02-14,18:44:17,129
6086,2699,2023-02-14,18:44:17,120
6087,2699,2023-02-14,18:44:17,106
6088,2700,2023-02-14,18:47:34,108
6089,2700,2023-02-14,18:47:34,124
6090,2700,2023-02-14,18:47:34,126
6091,2700,2023-02-14,18:47:34,128
6092,2701,2023-02-14,18:53:37,117
6093,2702,2023-02-14,18:54:29,116
6094,2702,2023-02-14,18:54:29,108
6095,2702,2023-02-14,18:54:29,105
6096,2703,2023-02-14,19:11:09,122
6097,2704,2023-02-14,19:11:21,105
6098,2705,2023-02-14,19:34:31,107
6099,2705,2023-02-14,19:34:31,124
6100,2705,2023-02-14,19:34:31,129
6101,2705,2023-02-14,19:34:31,105
6102,2706,2023-02-14,19:35:44,127
6103,2707,2023-02-14,19:35:46,108
6104,2707,2023-02-14,19:35:46,117
6105,2707,2023-02-14,19:35:46,112
6106,2707,2023-02-14,19:35:46,106
6107,2708,2023-02-14,19:40:04,102
6108,2708,2023-02-14,19:40:04,125
6109,2708,2023-02-14,19:40:04,109
6110,2708,2023-02-14,19:40:04,119
6111,2709,2023-02-14,19:44:58,125
6112,2709,2023-02-14,19:44:58,126
6113,2709,2023-02-14,19:44:58,117
6114,2709,2023-02-14,19:44:58,129
6115,2710,2023-02-14,20:00:00,103
6116,2710,2023-02-14,20:00:00,126
6117,2710,2023-02-14,20:00:00,105
6118,2710,2023-02-14,20:00:00,NULL
6119,2711,2023-02-14,20:00:33,125
6120,2711,2023-02-14,20:00:33,113
6121,2711,2023-02-14,20:00:33,118
6122,2711,2023-02-14,20:00:33,123
6123,2712,2023-02-14,20:52:05,117
6124,2712,2023-02-14,20:52:05,114
6125,2713,2023-02-14,21:08:21,116
6126,2713,2023-02-14,21:08:21,127
6127,2714,2023-02-14,21:22:31,117
6128,2715,2023-02-14,21:31:51,121
6129,2715,2023-02-14,21:31:51,122
6130,2715,2023-02-14,21:31:51,NULL
6131,2715,2023-02-14,21:31:51,132
6132,2716,2023-02-14,21:33:46,101
6133,2716,2023-02-14,21:33:46,101
6134,2716,2023-02-14,21:33:46,110
6135,2717,2023-02-14,21:58:09,126
6136,2717,2023-02-14,21:58:09,129
6137,2717,2023-02-14,21:58:09,NULL
6138,2718,2023-02-14,22:16:39,101
6139,2718,2023-02-14,22:16:39,116
6140,2718,2023-02-14,22:16:39,129
6141,2718,2023-02-14,22:16:39,130
6142,2719,2023-02-14,22:22:46,102
6143,2719,2023-02-14,22:22:46,123
6144,2720,2023-02-14,22:29:54,101
6145,2721,2023-02-14,22:29:57,124
6146,2722,2023-02-14,22:52:37,101
6147,2722,2023-02-14,22:52:37,109
6148,2722,2023-02-14,22:52:37,113
6149,2723,2023-02-15,11:35:24,113
6150,2724,2023-02-15,11:48:59,102
6151,2724,2023-02-15,11:48:59,108
6152,2724,2023-02-15,11:48:59,132
6153,2725,2023-02-15,11:52:00,101
6154,2725,2023-02-15,11:52:00,116
6155,2725,2023-02-15,11:52:00,103
6156,2725,2023-02-15,11:52:00,109
6157,2725,2023-02-15,11:52:00,117
6158,2725,2023-02-15,11:52:00,111
6159,2725,2023-02-15,11:52:00,118
6160,2725,2023-02-15,11:52:00,119
6161,2725,2023-02-15,11:52:00,120
6162,2725,2023-02-15,11:52:00,105
6163,2725,2023-02-15,11:52:00,122
6164,2725,2023-02-15,11:52:00,130
6165,2725,2023-02-15,11:52:00,114
6166,2726,2023-02-15,11:54:55,107
6167,2727,2023-02-15,11:56:33,110
6168,2727,2023-02-15,11:56:33,119
6169,2728,2023-02-15,12:12:02,116
6170,2728,2023-02-15,12:12:02,103
6171,2729,2023-02-15,13:29:30,106
6172,2730,2023-02-15,13:53:02,106
6173,2731,2023-02-15,13:54:31,120
6174,2732,2023-02-15,14:16:54,107
6175,2732,2023-02-15,14:16:54,125
6176,2732,2023-02-15,14:16:54,117
6177,2732,2023-02-15,14:16:54,117
6178,2733,2023-02-15,14:40:34,104
6179,2733,2023-02-15,14:40:34,125
6180,2734,2023-02-15,14:51:01,106
6181,2735,2023-02-15,14:53:31,116
6182,2735,2023-02-15,14:53:31,108
6183,2735,2023-02-15,14:53:31,110
6184,2735,2023-02-15,14:53:31,127
6185,2736,2023-02-15,15:11:36,101
6186,2736,2023-02-15,15:11:36,128
6187,2736,2023-02-15,15:11:36,105
6188,2737,2023-02-15,15:19:05,107
6189,2737,2023-02-15,15:19:05,131
6190,2738,2023-02-15,15:57:57,102
6191,2739,2023-02-15,16:29:16,105
6192,2740,2023-02-15,16:32:41,103
6193,2740,2023-02-15,16:32:41,120
6194,2741,2023-02-15,16:39:02,113
6195,2741,2023-02-15,16:39:02,113
6196,2742,2023-02-15,16:51:56,130
6197,2742,2023-02-15,16:51:56,106
6198,2743,2023-02-15,16:54:36,108
6199,2744,2023-02-15,17:01:46,127
6200,2744,2023-02-15,17:01:46,131
6201,2745,2023-02-15,17:07:31,113
6202,2746,2023-02-15,17:10:49,102
6203,2746,2023-02-15,17:10:49,119
6204,2746,2023-02-15,17:10:49,119
6205,2747,2023-02-15,17:16:27,129
6206,2747,2023-02-15,17:16:27,105
6207,2748,2023-02-15,17:21:12,104
6208,2749,2023-02-15,17:21:37,107
6209,2749,2023-02-15,17:21:37,104
6210,2750,2023-02-15,17:26:04,109
6211,2750,2023-02-15,17:26:04,109
6212,2750,2023-02-15,17:26:04,127
6213,2750,2023-02-15,17:26:04,105
6214,2751,2023-02-15,17:28:16,111
6215,2752,2023-02-15,17:29:20,124
6216,2752,2023-02-15,17:29:20,112
6217,2752,2023-02-15,17:29:20,113
6218,2752,2023-02-15,17:29:20,118
6219,2753,2023-02-15,17:34:35,125
6220,2753,2023-02-15,17:34:35,117
6221,2753,2023-02-15,17:34:35,132
6222,2754,2023-02-15,17:42:41,115
6223,2754,2023-02-15,17:42:41,108
6224,2754,2023-02-15,17:42:41,129
6225,2755,2023-02-15,17:49:17,102
6226,2755,2023-02-15,17:49:17,111
6227,2755,2023-02-15,17:49:17,105
6228,2756,2023-02-15,17:50:18,101
6229,2756,2023-02-15,17:50:18,102
6230,2757,2023-02-15,17:51:40,107
6231,2758,2023-02-15,17:58:47,104
6232,2758,2023-02-15,17:58:47,106
6233,2759,2023-02-15,18:04:36,102
6234,2759,2023-02-15,18:04:36,113
6235,2759,2023-02-15,18:04:36,106
6236,2760,2023-02-15,18:50:04,132
6237,2761,2023-02-15,18:50:06,124
6238,2761,2023-02-15,18:50:06,105
6239,2761,2023-02-15,18:50:06,131
6240,2761,2023-02-15,18:50:06,106
6241,2762,2023-02-15,18:54:43,131
6242,2763,2023-02-15,18:58:26,108
6243,2763,2023-02-15,18:58:26,120
6244,2764,2023-02-15,19:16:07,107
6245,2765,2023-02-15,19:28:59,124
6246,2765,2023-02-15,19:28:59,122
6247,2766,2023-02-15,19:30:07,125
6248,2766,2023-02-15,19:30:07,118
6249,2766,2023-02-15,19:30:07,120
6250,2767,2023-02-15,19:45:33,120
6251,2767,2023-02-15,19:45:33,105
6252,2767,2023-02-15,19:45:33,132
6253,2768,2023-02-15,19:59:22,112
6254,2769,2023-02-15,20:14:22,110
6255,2769,2023-02-15,20:14:22,128
6256,2770,2023-02-15,20:41:38,120
6257,2770,2023-02-15,20:41:38,120
6258,2770,2023-02-15,20:41:38,105
6259,2771,2023-02-15,20:54:46,119
6260,2772,2023-02-15,21:02:21,101
6261,2772,2023-02-15,21:02:21,117
6262,2772,2023-02-15,21:02:21,111
6263,2772,2023-02-15,21:02:21,113
6264,2773,2023-02-15,21:02:35,126
6265,2773,2023-02-15,21:02:35,126
6266,2773,2023-02-15,21:02:35,128
6267,2773,2023-02-15,21:02:35,131
6268,2774,2023-02-15,21:02:44,101
6269,2774,2023-02-15,21:02:44,108
6270,2774,2023-02-15,21:02:44,124
6271,2774,2023-02-15,21:02:44,132
6272,2775,2023-02-15,21:44:07,108
6273,2776,2023-02-15,21:44:18,103
6274,2776,2023-02-15,21:44:18,NULL
6275,2776,2023-02-15,21:44:18,132
6276,2777,2023-02-15,21:56:36,127
6277,2778,2023-02-16,11:20:37,126
6278,2779,2023-02-16,11:35:56,108
6279,2779,2023-02-16,11:35:56,125
6280,2780,2023-02-16,11:40:28,128
6281,2781,2023-02-16,11:47:04,107
6282,2781,2023-02-16,11:47:04,109
6283,2781,2023-02-16,11:47:04,117
6284,2781,2023-02-16,11:47:04,112
6285,2781,2023-02-16,11:47:04,113
6286,2781,2023-02-16,11:47:04,113
6287,2781,2023-02-16,11:47:04,106
6288,2781,2023-02-16,11:47:04,106
6289,2781,2023-02-16,11:47:04,106
6290,2781,2023-02-16,11:47:04,132
6291,2782,2023-02-16,11:58:57,105
6292,2783,2023-02-16,12:02:14,105
6293,2783,2023-02-16,12:02:14,130
6294,2784,2023-02-16,12:16:21,112
6295,2784,2023-02-16,12:16:21,119
6296,2784,2023-02-16,12:16:21,132
6297,2785,2023-02-16,12:17:18,119
6298,2786,2023-02-16,12:18:19,103
6299,2786,2023-02-16,12:18:19,104
6300,2786,2023-02-16,12:18:19,124
6301,2786,2023-02-16,12:18:19,125
6302,2786,2023-02-16,12:18:19,109
6303,2786,2023-02-16,12:18:19,117
6304,2786,2023-02-16,12:18:19,129
6305,2786,2023-02-16,12:18:19,111
6306,2786,2023-02-16,12:18:19,123
6307,2787,2023-02-16,12:23:23,112
6308,2787,2023-02-16,12:23:23,113
6309,2788,2023-02-16,12:39:37,102
6310,2788,2023-02-16,12:39:37,108
6311,2788,2023-02-16,12:39:37,117
6312,2789,2023-02-16,12:40:50,108
6313,2789,2023-02-16,12:40:50,110
6314,2789,2023-02-16,12:40:50,120
6315,2790,2023-02-16,12:46:47,102
6316,2791,2023-02-16,12:53:24,109
6317,2792,2023-02-16,12:56:07,132
6318,2793,2023-02-16,13:12:48,103
6319,2793,2023-02-16,13:12:48,125
6320,2793,2023-02-16,13:12:48,119
6321,2794,2023-02-16,13:13:19,116
6322,2794,2023-02-16,13:13:19,124
6323,2794,2023-02-16,13:13:19,110
6324,2794,2023-02-16,13:13:19,111
6325,2794,2023-02-16,13:13:19,NULL
6326,2795,2023-02-16,13:44:29,109
6327,2796,2023-02-16,14:17:05,127
6328,2797,2023-02-16,14:19:46,132
6329,2798,2023-02-16,14:39:07,103
6330,2798,2023-02-16,14:39:07,110
6331,2798,2023-02-16,14:39:07,105
6332,2798,2023-02-16,14:39:07,122
6333,2799,2023-02-16,14:47:20,109
6334,2800,2023-02-16,15:46:10,103
6335,2800,2023-02-16,15:46:10,121
6336,2801,2023-02-16,15:58:06,113
6337,2801,2023-02-16,15:58:06,105
6338,2802,2023-02-16,16:01:31,101
6339,2802,2023-02-16,16:01:31,109
6340,2803,2023-02-16,16:23:34,112
6341,2803,2023-02-16,16:23:34,121
6342,2804,2023-02-16,16:43:53,131
6343,2804,2023-02-16,16:43:53,106
6344,2805,2023-02-16,16:57:14,125
6345,2805,2023-02-16,16:57:14,109
6346,2805,2023-02-16,16:57:14,111
6347,2806,2023-02-16,17:12:37,113
6348,2807,2023-02-16,17:13:02,109
6349,2807,2023-02-16,17:13:02,106
6350,2808,2023-02-16,17:27:14,128
6351,2808,2023-02-16,17:27:14,111
6352,2808,2023-02-16,17:27:14,120
6353,2809,2023-02-16,17:47:25,102
6354,2810,2023-02-16,17:54:00,124
6355,2810,2023-02-16,17:54:00,111
6356,2811,2023-02-16,18:03:29,128
6357,2811,2023-02-16,18:03:29,111
6358,2811,2023-02-16,18:03:29,119
6359,2811,2023-02-16,18:03:29,120
6360,2812,2023-02-16,18:13:00,119
6361,2812,2023-02-16,18:13:00,105
6362,2812,2023-02-16,18:13:00,131
6363,2813,2023-02-16,18:15:02,117
6364,2813,2023-02-16,18:15:02,128
6365,2813,2023-02-16,18:15:02,114
6366,2813,2023-02-16,18:15:02,NULL
6367,2814,2023-02-16,18:21:06,106
6368,2815,2023-02-16,18:21:17,107
6369,2815,2023-02-16,18:21:17,108
6370,2815,2023-02-16,18:21:17,106
6371,2816,2023-02-16,18:21:37,101
6372,2816,2023-02-16,18:21:37,107
6373,2817,2023-02-16,18:37:05,126
6374,2817,2023-02-16,18:37:05,122
6375,2818,2023-02-16,18:40:09,107
6376,2818,2023-02-16,18:40:09,118
6377,2818,2023-02-16,18:40:09,120
6378,2819,2023-02-16,19:26:51,109
6379,2819,2023-02-16,19:26:51,106
6380,2820,2023-02-16,19:35:17,111
6381,2821,2023-02-16,19:35:28,117
6382,2822,2023-02-16,19:37:08,113
6383,2823,2023-02-16,19:53:49,104
6384,2823,2023-02-16,19:53:49,131
6385,2824,2023-02-16,19:55:28,103
6386,2824,2023-02-16,19:55:28,124
6387,2824,2023-02-16,19:55:28,111
6388,2824,2023-02-16,19:55:28,121
6389,2825,2023-02-16,20:46:23,109
6390,2825,2023-02-16,20:46:23,110
6391,2825,2023-02-16,20:46:23,128
6392,2825,2023-02-16,20:46:23,106
6393,2826,2023-02-16,22:40:27,109
6394,2826,2023-02-16,22:40:27,106
6395,2827,2023-02-17,11:24:02,113
6396,2827,2023-02-17,11:24:02,121
6397,2828,2023-02-17,11:26:13,129
6398,2829,2023-02-17,11:41:17,102
6399,2829,2023-02-17,11:41:17,104
6400,2829,2023-02-17,11:41:17,122
6401,2830,2023-02-17,11:51:54,101
6402,2831,2023-02-17,12:01:02,108
6403,2831,2023-02-17,12:01:02,110
6404,2831,2023-02-17,12:01:02,105
6405,2831,2023-02-17,12:01:02,106
6406,2832,2023-02-17,12:05:10,102
6407,2833,2023-02-17,12:33:55,107
6408,2834,2023-02-17,12:43:07,101
6409,2835,2023-02-17,12:53:50,108
6410,2836,2023-02-17,12:58:28,108
6411,2837,2023-02-17,12:58:45,120
6412,2838,2023-02-17,13:00:48,110
6413,2839,2023-02-17,13:14:08,105
6414,2840,2023-02-17,13:21:27,109
6415,2841,2023-02-17,13:25:44,103
6416,2841,2023-02-17,13:25:44,120
6417,2841,2023-02-17,13:25:44,132
6418,2842,2023-02-17,13:31:20,118
6419,2843,2023-02-17,13:36:33,101
6420,2843,2023-02-17,13:36:33,119
6421,2843,2023-02-17,13:36:33,122
6422,2843,2023-02-17,13:36:33,130
6423,2844,2023-02-17,13:41:34,108
6424,2844,2023-02-17,13:41:34,118
6425,2845,2023-02-17,13:47:42,111
6426,2846,2023-02-17,13:58:44,108
6427,2846,2023-02-17,13:58:44,108
6428,2846,2023-02-17,13:58:44,117
6429,2847,2023-02-17,14:00:42,109
6430,2847,2023-02-17,14:00:42,127
6431,2847,2023-02-17,14:00:42,120
6432,2847,2023-02-17,14:00:42,131
6433,2847,2023-02-17,14:00:42,132
6434,2848,2023-02-17,14:02:20,119
6435,2848,2023-02-17,14:02:20,105
6436,2849,2023-02-17,14:07:24,119
6437,2849,2023-02-17,14:07:24,105
6438,2849,2023-02-17,14:07:24,105
6439,2849,2023-02-17,14:07:24,106
6440,2850,2023-02-17,14:16:57,118
6441,2851,2023-02-17,14:23:26,107
6442,2851,2023-02-17,14:23:26,103
6443,2851,2023-02-17,14:23:26,109
6444,2851,2023-02-17,14:23:26,113
6445,2851,2023-02-17,14:23:26,119
6446,2851,2023-02-17,14:23:26,120
6447,2851,2023-02-17,14:23:26,131
6448,2851,2023-02-17,14:23:26,106
6449,2851,2023-02-17,14:23:26,132
6450,2852,2023-02-17,14:30:43,125
6451,2852,2023-02-17,14:30:43,113
6452,2853,2023-02-17,14:49:35,121
6453,2854,2023-02-17,15:24:37,126
6454,2854,2023-02-17,15:24:37,111
6455,2854,2023-02-17,15:24:37,130
6456,2854,2023-02-17,15:24:37,132
6457,2855,2023-02-17,15:26:05,110
6458,2855,2023-02-17,15:26:05,110
6459,2855,2023-02-17,15:26:05,123
6460,2855,2023-02-17,15:26:05,106
6461,2856,2023-02-17,16:00:48,104
6462,2856,2023-02-17,16:00:48,123
6463,2857,2023-02-17,16:43:16,118
6464,2858,2023-02-17,16:52:53,103
6465,2858,2023-02-17,16:52:53,130
6466,2859,2023-02-17,16:56:21,116
6467,2859,2023-02-17,16:56:21,121
6468,2859,2023-02-17,16:56:21,NULL
6469,2860,2023-02-17,17:02:17,104
6470,2861,2023-02-17,17:26:55,107
6471,2862,2023-02-17,17:27:13,106
6472,2863,2023-02-17,17:28:53,129
6473,2864,2023-02-17,17:30:42,108
6474,2864,2023-02-17,17:30:42,105
6475,2865,2023-02-17,17:33:09,126
6476,2866,2023-02-17,17:36:11,109
6477,2866,2023-02-17,17:36:11,109
6478,2867,2023-02-17,17:36:38,101
6479,2867,2023-02-17,17:36:38,101
6480,2868,2023-02-17,17:42:20,130
6481,2869,2023-02-17,17:55:47,117
6482,2870,2023-02-17,18:09:41,109
6483,2870,2023-02-17,18:09:41,110
6484,2871,2023-02-17,18:39:26,116
6485,2871,2023-02-17,18:39:26,113
6486,2871,2023-02-17,18:39:26,114
6487,2872,2023-02-17,18:40:22,105
6488,2873,2023-02-17,18:46:36,117
6489,2874,2023-02-17,19:03:32,109
6490,2874,2023-02-17,19:03:32,113
6491,2875,2023-02-17,19:26:46,120
6492,2875,2023-02-17,19:26:46,132
6493,2876,2023-02-17,19:46:45,124
6494,2876,2023-02-17,19:46:45,117
6495,2876,2023-02-17,19:46:45,120
6496,2876,2023-02-17,19:46:45,NULL
6497,2877,2023-02-17,19:57:06,126
6498,2877,2023-02-17,19:57:06,109
6499,2878,2023-02-17,20:02:56,125
6500,2878,2023-02-17,20:02:56,113
6501,2878,2023-02-17,20:02:56,118
6502,2879,2023-02-17,20:04:09,102
6503,2879,2023-02-17,20:04:09,104
6504,2879,2023-02-17,20:04:09,108
6505,2879,2023-02-17,20:04:09,106
6506,2880,2023-02-17,20:41:21,111
6507,2881,2023-02-17,20:59:44,104
6508,2881,2023-02-17,20:59:44,118
6509,2881,2023-02-17,20:59:44,122
6510,2882,2023-02-17,21:30:31,102
6511,2882,2023-02-17,21:30:31,129
6512,2882,2023-02-17,21:30:31,112
6513,2883,2023-02-17,21:51:06,101
6514,2883,2023-02-17,21:51:06,108
6515,2883,2023-02-17,21:51:06,117
6516,2884,2023-02-17,22:06:26,108
6517,2884,2023-02-17,22:06:26,109
6518,2885,2023-02-17,22:20:14,101
6519,2885,2023-02-17,22:20:14,110
6520,2886,2023-02-17,22:20:30,117
6521,2887,2023-02-17,22:25:41,101
6522,2887,2023-02-17,22:25:41,102
6523,2888,2023-02-18,11:18:58,125
6524,2889,2023-02-18,11:22:20,103
6525,2889,2023-02-18,11:22:20,105
6526,2889,2023-02-18,11:22:20,105
6527,2889,2023-02-18,11:22:20,131
6528,2889,2023-02-18,11:22:20,106
6529,2890,2023-02-18,11:32:11,110
6530,2891,2023-02-18,11:39:41,127
6531,2892,2023-02-18,11:41:20,109
6532,2892,2023-02-18,11:41:20,117
6533,2892,2023-02-18,11:41:20,129
6534,2892,2023-02-18,11:41:20,119
6535,2893,2023-02-18,11:55:10,102
6536,2893,2023-02-18,11:55:10,129
6537,2894,2023-02-18,12:06:02,108
6538,2895,2023-02-18,12:06:59,101
6539,2895,2023-02-18,12:06:59,102
6540,2895,2023-02-18,12:06:59,102
6541,2895,2023-02-18,12:06:59,125
6542,2895,2023-02-18,12:06:59,125
6543,2895,2023-02-18,12:06:59,109
6544,2895,2023-02-18,12:06:59,117
6545,2895,2023-02-18,12:06:59,128
6546,2895,2023-02-18,12:06:59,118
6547,2895,2023-02-18,12:06:59,106
6548,2895,2023-02-18,12:06:59,114
6549,2895,2023-02-18,12:06:59,132
6550,2896,2023-02-18,12:20:01,108
6551,2897,2023-02-18,12:25:17,126
6552,2897,2023-02-18,12:25:17,109
6553,2897,2023-02-18,12:25:17,121
6554,2898,2023-02-18,12:26:20,119
6555,2899,2023-02-18,12:32:03,106
6556,2900,2023-02-18,12:55:30,115
6557,2901,2023-02-18,13:00:48,119
6558,2902,2023-02-18,13:04:25,111
6559,2902,2023-02-18,13:04:25,113
6560,2902,2023-02-18,13:04:25,122
6561,2902,2023-02-18,13:04:25,123
6562,2902,2023-02-18,13:04:25,106
6563,2902,2023-02-18,13:04:25,132
6564,2903,2023-02-18,13:10:12,121
6565,2904,2023-02-18,13:20:44,109
6566,2905,2023-02-18,13:32:59,102
6567,2905,2023-02-18,13:32:59,113
6568,2905,2023-02-18,13:32:59,119
6569,2905,2023-02-18,13:32:59,131
6570,2906,2023-02-18,13:34:49,119
6571,2906,2023-02-18,13:34:49,131
6572,2907,2023-02-18,13:51:14,124
6573,2907,2023-02-18,13:51:14,129
6574,2907,2023-02-18,13:51:14,112
6575,2907,2023-02-18,13:51:14,132
6576,2908,2023-02-18,14:17:18,108
6577,2909,2023-02-18,14:21:14,125
6578,2909,2023-02-18,14:21:14,106
6579,2910,2023-02-18,14:32:22,107
6580,2910,2023-02-18,14:32:22,109
6581,2910,2023-02-18,14:32:22,129
6582,2910,2023-02-18,14:32:22,113
6583,2911,2023-02-18,14:54:10,115
6584,2912,2023-02-18,15:39:02,102
6585,2912,2023-02-18,15:39:02,110
6586,2912,2023-02-18,15:39:02,117
6587,2912,2023-02-18,15:39:02,111
6588,2913,2023-02-18,15:44:31,117
6589,2914,2023-02-18,15:56:55,107
6590,2914,2023-02-18,15:56:55,105
6591,2915,2023-02-18,16:34:02,107
6592,2915,2023-02-18,16:34:02,112
6593,2916,2023-02-18,16:50:00,109
6594,2916,2023-02-18,16:50:00,113
6595,2916,2023-02-18,16:50:00,118
6596,2917,2023-02-18,16:57:15,126
6597,2917,2023-02-18,16:57:15,129
6598,2918,2023-02-18,16:59:11,102
6599,2918,2023-02-18,16:59:11,102
6600,2919,2023-02-18,17:07:38,128
6601,2919,2023-02-18,17:07:38,105
6602,2919,2023-02-18,17:07:38,131
6603,2919,2023-02-18,17:07:38,106
6604,2920,2023-02-18,17:08:04,126
6605,2920,2023-02-18,17:08:04,109
6606,2921,2023-02-18,17:13:58,101
6607,2921,2023-02-18,17:13:58,115
6608,2921,2023-02-18,17:13:58,124
6609,2921,2023-02-18,17:13:58,106
6610,2922,2023-02-18,17:17:04,130
6611,2922,2023-02-18,17:17:04,106
6612,2923,2023-02-18,17:49:17,132
6613,2924,2023-02-18,18:00:30,104
6614,2924,2023-02-18,18:00:30,119
6615,2924,2023-02-18,18:00:30,105
6616,2924,2023-02-18,18:00:30,NULL
6617,2925,2023-02-18,18:03:20,116
6618,2925,2023-02-18,18:03:20,119
6619,2925,2023-02-18,18:03:20,NULL
6620,2926,2023-02-18,18:06:26,105
6621,2926,2023-02-18,18:06:26,132
6622,2927,2023-02-18,18:09:39,102
6623,2927,2023-02-18,18:09:39,106
6624,2928,2023-02-18,18:22:10,104
6625,2929,2023-02-18,18:22:28,121
6626,2930,2023-02-18,18:39:01,104
6627,2930,2023-02-18,18:39:01,108
6628,2930,2023-02-18,18:39:01,119
6629,2930,2023-02-18,18:39:01,120
6630,2931,2023-02-18,18:43:05,108
