COUPON_UPC,PRODUCT_ID,CAMPAIGN
10000085429,897954,13
10000085429,384912,13
10000085429,2629797,13
10000085429,918358,13
10000085429,1137979,13
10000085429,1088376,13
10000085429,5583391,13
10000085429,5582855,13
10000085429,5592227,13
10000085429,5586938,13
10000085429,5592600,13
10000085429,5579587,13
10000085429,5586547,13
10000085429,8159760,13
10000085429,12731297,13
10000085429,5592029,13
10000085429,5721640,13
10000085429,5585561,13
10000085429,5577384,13
10000085429,5585614,13
10000085429,5590107,13
10000085429,5589712,13
10000085429,5590411,13
10000085429,5588221,13
10000085429,5589370,13
10000085429,5589128,13
10000085429,5592053,13
10000085429,5588003,13
10000085429,5578385,13
10000085429,5588200,13
10000085429,5588005,13
10000085429,6982429,13
10000085429,5696080,13
10000085429,5591644,13
10000085429,5721387,13
10000085429,5592513,13
10000085429,5590449,13
10000085429,5592015,13
10000085429,6396418,13
10000085429,6396285,13
10000085429,6396500,13
10000085429,6396554,13
10000085429,5591419,13
10000085429,5586269,13
10000085429,5586019,13
10000085429,5583328,13
10000085429,5584975,13
10000085429,5588659,13
10000085364,7409670,8
10000085364,7414875,8
10000085364,950014,8
10000085364,673995,8
10000085364,959076,8
10000085364,5791092,8
10000085364,5585639,8
10000085364,5708828,8
10000085364,5133295,8
10000085364,685450,8
10000085364,5585727,8
10000085364,5129580,8
10000085364,5665168,8
10000085364,5133296,8
10000085364,5768940,8
10000085364,5791096,8
10000085364,1139782,8
10000085364,2020101,8
10000085364,599035,8
10000085364,880579,8
10000085364,2402713,8
10000085364,1065507,8
10000085362,15483159,8
10000085362,15483158,8
10000085362,1024755,8
10000085364,4507240,8
10000085364,541569,8
10000085364,1058997,8
10000085364,1343866,8
10000085364,1544545,8
10000085364,1883108,8
10000085364,34160,8
10000085364,2285211,8
10000085364,2573963,8
10000085364,2716227,8
10000085364,1134732,8
10000085364,1206022,8
10000085364,242044,8
10000085364,8011397,8
10000085364,7411494,8
10000085364,1095944,8
10000085364,1116741,8
10000085429,1093587,13
10000085429,15625877,13
10000085429,1075704,13
10000085429,1003466,13
10000085429,13775974,13
10000085429,1049993,13
10000085429,13003402,13
10000085429,13008424,13
10000085429,13007531,13
10000085429,13008249,13
10000085429,977613,13
10000085429,997712,13
10000085429,823750,13
10000085429,7120319,13
10000085429,385498,13
10000085429,1083219,13
10000085429,5579359,13
10000085429,5587974,13
10000085429,7111701,13
10000085429,5574347,13
10000085429,7086470,13
10000085429,15511151,13
10000085429,5581401,13
10000085429,5581917,13
10000085429,7111837,13
10000085429,13986103,13
10000085429,12988010,13
10000085429,12987900,13
10000085429,12988115,13
10000085429,12987988,13
10000085429,12988349,13
10000085429,15511355,13
10000085429,15511455,13
10000085429,15511447,13
10000085429,15483038,13
10000085429,5125392,13
10000085429,1093015,13
10000085429,857259,13
10000085429,923984,13
10000085429,1108281,13
10000085429,924224,13
10000085429,1063157,13
10000085429,1550321,13
10000085429,976484,13
10000085429,1105339,13
10000085429,1090416,13
10000085429,281342,13
10000085429,1079987,13
10000085429,1082471,13
10000085429,863347,13
10000085429,1063802,13
10000085429,1072685,13
10000085429,677582,13
10000085429,344170,13
10000085429,1125146,13
10000085429,1034875,13
10000085429,1002097,13
10000085429,2644365,13
10000085429,419497,13
10000085429,1377212,13
10000085429,572514,13
10000085429,1705065,13
10000085429,896613,13
10000085429,920039,13
10000085429,935885,13
10000085429,1038282,13
10000085429,348386,13
10000085429,2562144,13
10000085429,1886844,13
10000085429,866878,13
10000085429,1096542,13
10000085429,976526,13
10000085429,999347,13
10000085429,2616939,13
10000085429,934639,13
10000085429,262712,13
10000085429,1891887,13
10000085429,926195,13
10000085429,876379,13
10000085429,1017966,13
10000085429,792144,13
10000085429,956486,13
10000085429,1197678,13
10000085429,1086885,13
10000085429,956100,13
10000085429,5589275,13
10000085429,5587682,13
10000085429,5582357,13
10000085429,6396384,13
10000085429,6396297,13
10000085429,5587448,13
10000085429,5796419,13
10000085429,5586946,13
10000085429,5584175,13
10000085429,5576458,13
10000085429,5586590,13
10000085429,5582944,13
10000085429,10282228,13
10000085429,5586096,13
10000085429,5586692,13
10000085429,5582057,13
10000085429,12487115,13
10000085429,5591016,13
10000085429,5589199,13
10000085429,5591215,13
10000085429,5577264,13
10000085429,5588859,13
10000085429,5586294,13
10000085429,5581254,13
10000085429,5580043,13
10000085429,5584271,13
10000085429,5585444,13
10000085429,5582030,13
10000085429,5590843,13
10000085429,5578251,13
10000085429,5578744,13
10000085429,5589972,13
10000085429,6632517,13
10000085429,5590247,13
10000085429,5587827,13
10000085429,5587511,13
10000085429,5578749,13
10000085429,5583451,13
10000085429,5587915,13
10000085429,5588625,13
10000085429,5688372,13
10000085429,5591765,13
10000085429,870817,13
10000085429,836188,13
10000085429,13986304,13
10000085429,13986664,13
10000085429,13944995,13
10000085429,15511297,13
10000085429,15512142,13
10000085429,15512141,13
10000085429,13945206,13
10000085429,13944725,13
10000085429,13945061,13
10000085429,13944810,13
10000085429,13945230,13
10000085429,13944666,13
10000085429,14077738,13
10000085429,993270,13
10000085429,997801,13
10000085429,1010733,13
10000085429,903307,13
10000085429,1117616,13
10000085429,1097019,13
10000085429,893065,13
10000085429,880412,13
10000085429,960782,13
10000085429,981427,13
10000085429,1076271,13
10000085429,875076,13
10000085429,981744,13
10000085429,1107896,13
10000085429,13134320,13
10000085429,13380863,13
10000085429,13380841,13
10000085429,13380862,13
10000085429,13380945,13
10000085429,13506252,13
10000085429,13416163,13
10000085429,9883904,13
10000085429,10363795,13
10000085429,9879345,13
10000085429,9884682,13
10000085429,9883952,13
10000085429,9883986,13
10000085429,9879238,13
10000085429,1056887,13
10000085429,972143,13
10000085429,1039842,13
10000085429,934877,13
10000085429,939969,13
10000085429,1016093,13
10000085429,906936,13
10000085429,981061,13
10000085429,1016123,13
10000085429,1992254,13
10000085429,916122,13
10000085429,2133921,13
10000085429,2632937,13
10000085429,269894,13
10000085429,1220275,13
10000085429,1466550,13
10000085429,529379,13
10000085429,1029135,13
10000085429,1054999,13
10000085429,945901,13
10000085429,858373,13
10000085429,14077307,13
10000085429,14077300,13
10000085429,14077299,13
10000085429,2021203,13
10000085429,1068292,13
10000085429,1116503,13
10000085429,1071915,13
10000085429,991242,13
10000085429,1019126,13
10000085429,898551,13
10000085429,1090126,13
10000085429,826930,13
10000085429,9296578,13
10000085429,829685,13
10000085429,1105817,13
10000085429,1074970,13
10000085429,161354,13
10000085429,2608995,13
10000085429,1086483,13
10000085429,1103755,13
10000085429,1136105,13
10000085429,5589778,13
10000085429,5591993,13
10000085429,5590980,13
10000085429,5590324,13
10000085429,5592689,13
10000085429,7440626,13
10000085429,5592076,13
10000085429,5591891,13
10000085429,5592715,13
10000085429,5583327,13
10000085429,5591711,13
10000085429,12187680,13
10000085429,12188241,13
10000085429,12187939,13
10000085429,12188254,13
10000085429,12188060,13
10000085429,5586513,13
10000085429,5586217,13
10000085429,5578290,13
10000085429,5585079,13
10000085429,5589548,13
10000085429,5591196,13
10000085429,5588012,13
10000085429,5583403,13
10000085429,5996656,13
10000085429,5580691,13
10000085429,5589005,13
10000085429,5585279,13
10000085429,5589162,13
10000085429,5580624,13
10000085429,5588748,13
10000085429,5584531,13
10000085429,5587826,13
10000085429,5581601,13
10000085429,5695691,13
10000085429,5577593,13
10000085429,5589785,13
10000085429,5580523,13
10000085429,5581008,13
10000085429,5583333,13
10000085429,5587327,13
10000085429,5585178,13
10000085364,1379234,8
10000085364,48203,8
10000085364,867138,8
10000085364,52673,8
10000085364,9419561,8
10000085364,9427475,8
10000085364,9420105,8
10000085364,849098,8
10000085364,5998096,8
10000085364,929751,8
10000085364,1443260,8
10000085364,914252,8
10000085364,1305531,8
10000085364,1530121,8
10000085364,1834189,8
10000085364,556054,8
10000085364,923746,8
10000085364,1144581,8
10000085364,1441385,8
10000085364,1884880,8
10000085364,123522,8
10000085364,2094016,8
10000085364,2599406,8
10000085364,2744095,8
10000085364,843210,8
10000085364,770576,8
10000085364,835243,8
10000085364,1248610,8
10000085364,1898924,8
10000085364,48023,8
10000085364,2756314,8
10000085364,998621,8
10000085364,7409548,8
10000085364,1094431,8
10000085364,669483,8
10000085364,983078,8
10000085364,1452472,8
10000085364,864143,8
10000085364,1667310,8
10000085364,41015,8
10000085364,769152,8
10000085364,983584,8
10000085364,1374522,8
10000085429,9879346,13
10000085429,12949581,13
10000085429,9857245,13
10000085429,9885239,13
10000085429,9879239,13
10000085429,9879347,13
10000085429,12949931,13
10000085429,9885459,13
10000085429,1108438,13
10000085429,12695520,13
10000085429,1093867,13
10000085429,12695521,13
10000085429,12692376,13
10000085429,13095038,13
10000085429,1114761,13
10000085429,863425,13
10000085429,1117622,13
10000085429,13094978,13
10000085429,294671,13
10000085429,836140,13
10000085429,1038174,13
10000085429,1041457,13
10000085429,997080,13
10000085429,1073681,13
10000085429,1015443,13
10000085429,1699778,13
10000085429,873592,13
10000085429,952826,13
10000085429,964092,13
10000085429,1065407,13
10000085429,880748,13
10000085429,9211125,13
10000085429,9837438,13
10000085429,16733249,13
10000085429,844633,13
10000085429,892444,13
10000085429,5582264,13
10000085429,2777271,13
10000085429,859351,13
10000085429,913465,13
10000085429,1129265,13
10000085429,1131607,13
10000085429,5588929,13
10000085429,5584730,13
10000085429,5579417,13
10000085429,5589849,13
10000085429,5589006,13
10000085429,5588165,13
10000085429,5588919,13
10000085429,5589889,13
10000085429,5584958,13
10000085429,5584954,13
10000085429,5580348,13
10000085429,5588612,13
10000085429,5592957,13
10000085429,5573719,13
10000085429,5588819,13
10000085429,10355471,13
10000085429,5587661,13
10000085429,5721938,13
10000085429,5580875,13
10000085429,5578581,13
10000085429,5685957,13
10000085429,5592577,13
10000085429,5580198,13
10000085429,5585335,13
10000085429,5590708,13
10000085429,5591552,13
10000085429,5589717,13
10000085429,5579945,13
10000085429,5579456,13
10000085429,5589660,13
10000085429,5592031,13
10000085429,5584079,13
10000085429,5584857,13
10000085429,5590236,13
10000085429,5584200,13
10000085429,5584475,13
10000085429,5589211,13
10000085429,5589670,13
10000085429,5589620,13
10000085429,5589434,13
10000085429,5586200,13
10000085429,5581361,13
10000085364,1573021,8
10000085364,1957083,8
10000085364,920978,8
10000085364,40405,8
10000085364,1119399,8
10000085364,1179370,8
10000085364,1653833,8
10000085364,2615049,8
10000085364,5133302,8
10000085364,5768980,8
10000085364,5791143,8
10000085364,5584808,8
10000085364,5708755,8
10000085364,5133303,8
10000085364,5769576,8
10000085364,6396572,8
10000085364,5997578,8
10000085364,6408616,8
10000085364,6396561,8
10000085364,5997232,8
10000085364,6396581,8
10000085364,6396537,8
10000085364,957232,8
10000085364,1660365,8
10000085364,47302,8
10000085364,7409618,8
10000085364,7414863,8
10000085364,934226,8
10000085364,1013899,8
10000085364,1093603,8
10000085364,409642,8
10000085364,9297505,8
10000085364,841016,8
10000085364,1046816,8
10000085364,2664317,8
10000085364,1019443,8
10000085364,1719326,8
10000085364,1925025,8
10000085364,5550783,8
10000085364,5585735,8
10000085364,1335556,8
10000085364,5768936,8
10000085429,50150,13
10000085429,939906,13
10000085429,2665813,13
10000085429,1071822,13
10000085429,961350,13
10000085429,1119086,13
10000085429,959398,13
10000085429,9704683,13
10000085429,869384,13
10000085429,1134126,13
10000085429,1105730,13
10000085429,890144,13
10000085429,1135000,13
10000085429,1044114,13
10000085429,1096254,13
10000085429,1046990,13
10000085429,1026371,13
10000085429,1060919,13
10000085429,837244,13
10000085429,994503,13
10000085429,1036911,13
10000085429,1046578,13
10000085429,1100316,13
10000085429,12811993,13
10000085429,12812535,13
10000085429,12811994,13
10000085429,12811200,13
10000085429,389562,13
10000085429,864048,13
10000085429,819430,13
10000085429,1000378,13
10000085429,1025535,13
10000085429,889238,13
10000085429,984258,13
10000085429,1096576,13
10000085429,15478281,13
10000085429,12811534,13
10000085429,12811203,13
10000085429,12812471,13
10000085429,12811992,13
10000085429,12811450,13
10000085429,12812045,13
10000085429,386138,13
10000085429,863151,13
10000085429,911293,13
10000085429,1115056,13
10000085429,12812261,13
10000085429,15478158,13
10000085429,1047025,13
10000085429,12811990,13
10000085429,12812467,13
10000085429,13877319,13
10000085429,438172,13
10000085429,898575,13
10000085429,860637,13
10000085429,12811991,13
10000085429,13876766,13
10000085429,1034567,13
10000085429,895578,13
10000085429,847948,13
10000085429,1061111,13
10000085429,1128423,13
10000085429,1071556,13
10000085429,988767,13
10000085429,992380,13
10000085429,921778,13
10000085429,1112038,13
10000085429,6464020,13
10000085429,397656,13
10000085429,6463619,13
10000085429,6463488,13
10000085429,6463750,13
10000085429,906524,13
10000085429,996677,13
10000085429,1444413,13
10000085429,1066461,13
10000085429,12811532,13
10000085429,12811478,13
10000085429,12812470,13
10000085429,12811997,13
10000085429,12812262,13
10000085429,12811199,13
10000085429,12812514,13
10000085429,12731432,13
10000085429,12697612,13
10000085429,5722721,13
10000085429,5589330,13
10000085429,5583850,13
10000085429,5590074,13
10000085429,5590067,13
10000085429,5588798,13
10000085429,5587597,13
10000085429,5725237,13
10000085429,5586840,13
10000085429,5585455,13
10000085429,5587795,13
10000085429,5576756,13
10000085429,5573945,13
10000085429,5584267,13
10000085429,5589058,13
10000085429,5586047,13
10000085429,5586148,13
10000085429,5584437,13
10000085429,5587520,13
10000085429,5576215,13
10000085429,5591406,13
10000085429,5590665,13
10000085429,5589284,13
10000085429,5586496,13
10000085429,5592948,13
10000085429,5589689,13
10000085429,5587203,13
10000085429,5588131,13
10000085429,6463655,13
10000085429,6464125,13
10000085429,5996335,13
10000085429,6443185,13
10000085429,6632733,13
10000085429,6633066,13
10000085429,9837690,13
10000085429,8181244,13
10000085429,8352085,13
10000085429,7410040,13
10000085429,7409681,13
10000085429,6773144,13
10000085429,6875701,13
10000085429,6773192,13
10000085429,6978822,13
10000085364,5589247,8
10000085364,5688907,8
10000085364,5707865,8
10000085364,5769363,8
10000085364,5550064,8
10000085364,5585635,8
10000085364,5665171,8
10000085364,5707813,8
10000085364,5791075,8
10000085364,5549767,8
10000085364,5590287,8
10000085364,5129588,8
10000085364,5687692,8
10000085364,5133307,8
10000085364,5768855,8
10000085364,5791073,8
10000085364,993339,8
10000085364,1950545,8
10000085364,45497,8
10000085364,928092,8
10000085364,1645629,8
10000085364,39613,8
10000085364,1055956,8
10000085364,1504088,8
10000085364,1100490,8
10000085364,1585158,8
10000085364,909894,8
10000085364,1195889,8
10000085364,1567286,8
10000085364,1755842,8
10000085364,121195,8
10000085364,3883007,8
10000085364,519904,8
10000085364,1122358,8
10000085364,1429934,8
10000085364,1753850,8
10000085364,41743,8
10000085364,1055772,8
10000085364,4632095,8
10000085364,10457590,8
10000085364,6395592,8
10000085364,9831453,8
10000085364,6551635,8
10000085429,1107156,13
10000085429,934574,13
10000085429,13671419,13
10000085429,13671520,13
10000085429,842614,13
10000085429,13876579,13
10000085429,13776332,13
10000085429,1076635,13
10000085429,985967,13
10000085429,640678,13
10000085429,941172,13
10000085429,968004,13
10000085429,950132,13
10000085429,410713,13
10000085429,1059685,13
10000085429,1024057,13
10000085429,824784,13
10000085429,951483,13
10000085429,925498,13
10000085429,942152,13
10000085429,935416,13
10000085429,1088677,13
10000085429,1033078,13
10000085429,847997,13
10000085429,2525931,13
10000085429,1071519,13
10000085429,2400179,13
10000085429,918949,13
10000085429,858149,13
10000085429,1039972,13
10000085429,842226,13
10000085429,852371,13
10000085429,891255,13
10000085429,384254,13
10000085429,8145166,13
10000085429,12695354,13
10000085429,9927994,13
10000085429,15566731,13
10000085429,15560135,13
10000085429,1123112,13
10000085429,982938,13
10000085429,905645,13
10000085429,993824,13
10000085429,6978933,13
10000085429,6978934,13
10000085429,6978865,13
10000085429,6985573,13
10000085429,6979373,13
10000085429,7024978,13
10000085429,7024977,13
10000085429,7429977,13
10000085429,7434016,13
10000085429,7409680,13
10000085429,7409843,13
10000085429,7433222,13
10000085429,7441685,13
10000085429,8358258,13
10000085429,8249475,13
10000085429,9216641,13
10000085429,9245167,13
10000085429,9707265,13
10000085429,9337672,13
10000085429,9677463,13
10000085429,9522882,13
10000085429,9652868,13
10000085429,9858717,13
10000085429,9858788,13
10000085429,9859079,13
10000085429,9859123,13
10000085429,10204528,13
10000085429,10211088,13
10000085429,10200874,13
10000085429,10204654,13
10000085429,10204475,13
10000085429,13775836,13
10000085429,10355739,13
10000085429,10309142,13
10000085429,13775060,13
10000085429,192595,13
10000085429,8205252,13
10000085429,8249559,13
10000085429,8249513,13
10000085429,938859,13
10000085429,2763527,13
10000085429,1060736,13
10000085364,6380206,8
10000085364,2739003,8
10000085364,6395295,8
10000085364,9832594,8
10000085364,1054884,8
10000085364,1757039,8
10000085364,824073,8
10000085364,1952548,8
10000085364,35082,8
10000085364,2925608,8
10000085364,2631498,8
10000085364,5995597,8
10000085364,9836353,8
10000085364,12264452,8
10000085364,12262832,8
10000085364,5995312,8
10000085364,7410289,8
10000085364,7415211,8
10000085364,13944638,8
10000085364,10457237,8
10000085364,10459225,8
10000085364,10461735,8
10000085364,10456474,8
10000085364,3865189,8
10000085364,1803488,8
10000085364,1849207,8
10000085364,47833,8
10000085364,480795,8
10000085364,631065,8
10000085364,1153317,8
10000085364,2487652,8
10000085364,609136,8
10000085364,5133287,8
10000085364,5813073,8
10000085364,5550112,8
10000085364,5578494,8
10000085364,5129572,8
10000085364,5133288,8
10000085364,5813469,8
10000085364,5584847,8
10000085364,5129573,8
10000085364,5693309,8
10000085429,12731543,13
10000085429,12731620,13
10000085429,12754110,13
10000085429,12731701,13
10000085429,12731809,13
10000085429,12675156,13
10000085429,12731544,13
10000085429,12781781,13
10000085429,12729784,13
10000085429,12675187,13
10000085429,12729785,13
10000085429,12731703,13
10000085429,12731727,13
10000085429,867219,13
10000085429,850925,13
10000085429,1075998,13
10000085429,5722637,13
10000085429,921270,13
10000085429,993618,13
10000085429,922286,13
10000085429,9882002,13
10000085429,1050550,13
10000085429,12346850,13
10000085429,13039814,13
10000085429,9245106,13
10000085429,12325327,13
10000085429,12353789,13
10000085429,10149252,13
10000085429,10149344,13
10000085429,10149688,13
10000085429,1299251,13
10000085429,12325443,13
10000085429,13504479,13
10000085429,12325336,13
10000085429,12325451,13
10000085429,12325339,13
10000085429,12325453,13
10000085429,12325340,13
10000085429,12355289,13
10000085429,13506200,13
10000085429,12352419,13
10000085429,12352102,13
10000085429,1115289,13
10000085429,1857895,13
10000085429,7017578,13
10000085429,12651919,13
10000085429,13416093,13
10000085429,13416078,13
10000085429,13448287,13
10000085429,13416285,13
10000085429,15927505,13
10000085429,6463514,13
10000085429,6424283,13
10000085429,6464089,13
10000085429,1092750,13
10000085429,16766937,13
10000085429,16766938,13
10000085429,10460426,13
10000085429,868642,13
10000085429,987973,13
10000085429,8243829,13
10000085429,8243828,13
10000085429,8243534,13
10000085429,13073225,13
10000085429,16097609,13
10000085429,16097610,13
10000085429,15660119,13
10000085429,16100853,13
10000085429,15659987,13
10000085429,15660120,13
10000085429,10285494,13
10000085429,1043020,13
10000085429,938759,13
10000085429,973028,13
10000085429,1112567,13
10000085429,12386168,13
10000085429,1044305,13
10000085429,13416185,13
10000085429,12487886,13
10000085429,12488092,13
10000085429,12488020,13
10000085429,12132114,13
10000085429,15511295,13
10000085429,12132229,13
10000085364,5133289,8
10000085364,5769080,8
10000085364,5588238,8
10000085364,5129574,8
10000085364,5812721,8
10000085364,653961,8
10000085364,5587837,8
10000085364,5129575,8
10000085364,5769302,8
10000085364,5549599,8
10000085364,5587502,8
10000085364,5707635,8
10000085364,5769519,8
10000085364,965530,8
10000085364,929531,8
10000085364,6978641,8
10000085364,6979545,8
10000085364,6980877,8
10000085364,6981969,8
10000085364,6983062,8
10000085364,7025248,8
10000085364,6979427,8
10000085364,6980600,8
10000085364,875392,8
10000085364,1132948,8
10000085364,1190147,8
10000085364,936508,8
10000085364,141843,8
10000085364,817040,8
10000085364,863664,8
10000085364,1142058,8
10000085364,1577228,8
10000085364,723354,8
10000085364,922318,8
10000085364,1447305,8
10000085364,1976494,8
10000085364,1003441,8
10000085364,2007589,8
10000085364,660106,8
10000085364,861272,8
10000085364,1388421,8
10000085364,1672961,8
10000085429,912828,13
10000085429,834128,13
10000085429,5131993,13
10000085429,902492,13
10000085429,951246,13
10000085429,1003788,13
10000085429,1093856,13
10000085429,873663,13
10000085429,285287,13
10000085429,872245,13
10000085429,977677,13
10000085429,998055,13
10000085429,1115562,13
10000085429,862754,13
10000085429,961704,13
10000085429,836310,13
10000085429,1072134,13
10000085429,955823,13
10000085429,943013,13
10000085429,926168,13
10000085429,1041056,13
10000085429,7086524,13
10000085429,838553,13
10000085429,15512302,13
10000085429,1082803,13
10000085429,986244,13
10000085429,15778360,13
10000085429,13986356,13
10000085429,1023096,13
10000085429,1041490,13
10000085429,9885337,13
10000085429,9828944,13
10000085429,9854487,13
10000085429,9885304,13
10000085429,9855865,13
10000085429,12949806,13
10000085429,9857247,13
10000085429,9885305,13
10000085429,9879244,13
10000085429,9885506,13
10000085429,9885338,13
10000085429,9885261,13
10000085429,12352024,13
10000085429,13504480,13
10000085429,13511971,13
10000085429,13671639,13
10000085429,13671796,13
10000085429,12332097,13
10000085429,12346851,13
10000085429,12332282,13
10000085429,12332283,13
10000085429,13007718,13
10000085429,13007530,13
10000085429,13038871,13
10000085429,13007264,13
10000085429,12984698,13
10000085429,12984699,13
10000085429,12984700,13
10000085429,13158498,13
10000085429,12984571,13
10000085429,13003359,13
10000085429,13158499,13
10000085429,13003361,13
10000085429,13094913,13
10000085429,13113035,13
10000085429,13094911,13
10000085429,13158069,13
10000085429,13007721,13
10000085429,13094912,13
10000085429,13095291,13
10000085429,13095292,13
10000085429,13158500,13
10000085429,13115946,13
10000085429,13115660,13
10000085429,12984573,13
10000085429,12984574,13
10000085429,12984703,13
10000085429,12984575,13
10000085429,13159156,13
10000085429,13014499,13
10000085429,12984576,13
10000085429,13007497,13
10000085429,13003225,13
10000085429,13007415,13
10000085429,13158494,13
10000085364,1995700,8
10000085364,45507,8
10000085364,2351815,8
10000085364,2662177,8
10000085364,997309,8
10000085364,1339994,8
10000085364,1737410,8
10000085364,2574714,8
10000085364,15595983,8
10000085364,486782,8
10000085364,1133018,8
10000085364,1376382,8
10000085364,1489235,8
10000085364,1874568,8
10000085364,32916,8
10000085364,1010164,8
10000085432,1016210,13
10000085432,921197,13
10000085432,1598259,13
10000085432,976922,13
10000085432,9420102,13
10000085432,9546327,13
10000085432,9420350,13
10000085432,9423836,13
10000085432,9546432,13
10000085432,9420311,13
10000085432,9424454,13
10000085432,10456193,13
10000085432,9546328,13
10000085432,9419555,13
53663250076,5995202,13
53663250076,5998721,13
51600070033,1311545,13
51600070033,1137387,13
51600070033,957089,13
51600070033,5564901,13
51600070033,871188,13
51600070033,63973,13
51600070033,964521,13
51600070033,1635336,13
51600070033,2102819,13
51600070033,1041032,13
51600070033,1263003,13
10000085429,9885469,13
10000085429,12949760,13
10000085429,10182850,13
10000085429,9888234,13
10000085429,9884724,13
10000085429,9885336,13
10000085429,9885014,13
10000085429,9829048,13
10000085429,12949705,13
10000085429,9670979,13
10000085429,6704164,13
10000085429,8204146,13
10000085429,8203724,13
10000085429,8203507,13
10000085429,8203760,13
10000085429,9446701,13
10000085429,9828945,13
10000085429,15925181,13
10000085429,15483482,13
10000085429,15448363,13
10000085429,15926407,13
10000085429,15483403,13
10000085429,15483299,13
10000085429,15483256,13
10000085429,15483393,13
10000085429,15483606,13
10000085429,16055904,13
10000085429,886185,13
10000085429,1040596,13
10000085429,913106,13
10000085429,9837365,13
10000085429,5851816,13
10000085429,944836,13
10000085429,5134323,13
10000085429,5134324,13
10000085429,1546774,13
10000085429,5851671,13
10000085429,1055425,13
10000085429,952305,13
10000085429,907817,13
10000085429,15713209,13
10000085429,6391329,13
10000085429,884772,13
57047091041,10254584,13
57047091041,10254585,13
51600050042,1965780,13
51600050042,424461,13
51600050042,1156141,13
51600050042,856382,13
51600050042,114293,13
51600050042,860037,13
51600050042,121821,13
51600050042,1094746,13
57127930075,10201384,13
57127930075,10183023,13
57127930075,15593316,13
57127930075,12326171,13
57127930075,10199653,13
54900065036,1065129,13
54900065036,1085874,13
54900065036,2705823,13
54900065036,893321,13
54900065036,1002709,13
51600070033,85936,13
51600070033,959179,13
51600070033,502668,13
51600070033,952698,13
51600070033,812021,13
51600070033,1347245,13
51600070033,998352,13
51600070033,63480,13
51600070033,1109192,13
51600070033,652316,13
51600070033,2427281,13
51600070033,1092120,13
51600070033,857348,13
51600070033,2560318,13
51600070033,1018339,13
51600040033,5565414,13
51600040033,6979626,13
51600040033,13007708,13
51600040033,6979006,13
51600040033,6979625,13
51600050042,6946202,13
51600050042,6919373,13
10000085429,981135,13
10000085429,13072690,13
10000085429,1124159,13
10000085429,13072803,13
10000085429,684567,13
10000085429,198799,13
10000085429,1871144,13
10000085429,1013389,13
10000085429,613839,13
10000085429,1312780,13
10000085429,3654792,13
10000085429,1505572,13
10000085429,842068,13
10000085429,1031522,13
10000085429,1384799,13
10000085429,7456269,13
10000085429,716896,13
10000085429,6979248,13
10000085429,7132320,13
10000085429,7132321,13
10000085429,971962,13
10000085429,983730,13
10000085429,14050616,13
10000085429,14050273,13
10000085429,226111,13
10000085429,1136224,13
10000085429,12261311,13
10000085429,312559,13
10000085429,9272641,13
10000085429,5134413,13
10000085429,15660173,13
10000085429,973436,13
10000085429,1102999,13
10000085429,867642,13
10000085429,929972,13
10000085429,1106375,13
10000085429,10456531,13
10000085429,13945094,13
10000085429,13944635,13
10000085429,12949701,13
10000085429,12949638,13
10000085429,12987843,13
51600050042,972999,13
51600050042,544619,13
51600050042,933527,13
51600050042,1100856,13
51600050042,103173,13
55150026055,1119112,13
55150026055,1292277,13
55150026055,1491193,13
55150026055,6677061,13
55150026055,947427,13
55150026055,1400918,13
10000085432,1425215,13
10000085432,846334,13
10000085432,106244,13
10000085432,108298,13
10000085432,1186050,13
10000085432,1123436,13
10000085432,856788,13
10000085432,935389,13
51600070033,1604774,13
51600070033,1088387,13
51600070033,628669,13
51600070033,781636,13
51600070033,30699,13
51600070033,1970525,13
51600070033,2663449,13
51600070033,829001,13
51600070033,893938,13
51600070033,31999,13
51600070033,7167303,13
51600070033,2476069,13
51600070033,1082114,13
51600070033,348057,13
51600070033,888178,13
51600040033,6980784,13
51600040033,6979047,13
51600040033,10285390,13
51600040033,5566187,13
51600040033,13012450,13
51600040033,13007514,13
51600040033,5706147,13
51600040033,5565369,13
51600040033,5738993,13
51600050042,9301195,13
51600050042,9297136,13
51600050042,9300379,13
51600050042,9297135,13
51600050042,9297001,13
51600050042,9357596,13
51600050042,9297045,13
51600050042,985623,13
51600050042,847127,13
51600050042,852181,13
10000085432,91955,13
10000085432,845868,13
10000085432,98614,13
10000085432,1369018,13
10000085432,938841,13
10000085432,908636,13
10000085432,100391,13
10000085432,1223308,13
10000085432,955288,13
10000085432,915617,13
10000085432,97024,13
10000085432,1362058,13
10000085432,98293,13
51600070033,9552880,13
51600070033,1135971,13
51600070033,999076,13
51600070033,89025,13
51600070033,985200,13
51600070033,904435,13
51600070033,899115,13
51600040033,6979221,13
51600040033,6978908,13
51600040033,5566931,13
51600040033,856553,13
51600040033,406677,13
51600040033,864857,13
51600040033,887186,13
51600040033,78446,13
51600040033,1536244,13
51600040033,1029684,13
57680810050,9423302,13
57680810050,9422375,13
10000085429,13008348,13
10000085429,13013500,13
10000085429,13014303,13
10000085429,13073196,13
10000085429,13003226,13
10000085429,13014212,13
10000085429,13526281,13
10000085429,13007919,13
10000085429,13007719,13
10000085429,13007859,13
10000085429,13013723,13
10000085429,13189875,13
10000085429,13527615,13
10000085429,13034995,13
10000085429,13007229,13
10000085429,13013469,13
10000085429,13797841,13
10000085429,12331803,13
10000085429,13040039,13
